"LAYING.1","SITTING.1","STANDING.1","WALKING.1","WALKING_DOWNSTAIRS.1","WALKING_UPSTAIRS.1","LAYING.3","SITTING.3","STANDING.3","WALKING.3","WALKING_DOWNSTAIRS.3","WALKING_UPSTAIRS.3","LAYING.5","SITTING.5","STANDING.5","WALKING.5","WALKING_DOWNSTAIRS.5","WALKING_UPSTAIRS.5","LAYING.6","SITTING.6","STANDING.6","WALKING.6","WALKING_DOWNSTAIRS.6","WALKING_UPSTAIRS.6","LAYING.7","SITTING.7","STANDING.7","WALKING.7","WALKING_DOWNSTAIRS.7","WALKING_UPSTAIRS.7","LAYING.8","SITTING.8","STANDING.8","WALKING.8","WALKING_DOWNSTAIRS.8","WALKING_UPSTAIRS.8","LAYING.11","SITTING.11","STANDING.11","WALKING.11","WALKING_DOWNSTAIRS.11","WALKING_UPSTAIRS.11","LAYING.14","SITTING.14","STANDING.14","WALKING.14","WALKING_DOWNSTAIRS.14","WALKING_UPSTAIRS.14","LAYING.15","SITTING.15","STANDING.15","WALKING.15","WALKING_DOWNSTAIRS.15","WALKING_UPSTAIRS.15","LAYING.16","SITTING.16","STANDING.16","WALKING.16","WALKING_DOWNSTAIRS.16","WALKING_UPSTAIRS.16","LAYING.17","SITTING.17","STANDING.17","WALKING.17","WALKING_DOWNSTAIRS.17","WALKING_UPSTAIRS.17","LAYING.19","SITTING.19","STANDING.19","WALKING.19","WALKING_DOWNSTAIRS.19","WALKING_UPSTAIRS.19","LAYING.21","SITTING.21","STANDING.21","WALKING.21","WALKING_DOWNSTAIRS.21","WALKING_UPSTAIRS.21","LAYING.22","SITTING.22","STANDING.22","WALKING.22","WALKING_DOWNSTAIRS.22","WALKING_UPSTAIRS.22","LAYING.23","SITTING.23","STANDING.23","WALKING.23","WALKING_DOWNSTAIRS.23","WALKING_UPSTAIRS.23","LAYING.25","SITTING.25","STANDING.25","WALKING.25","WALKING_DOWNSTAIRS.25","WALKING_UPSTAIRS.25","LAYING.26","SITTING.26","STANDING.26","WALKING.26","WALKING_DOWNSTAIRS.26","WALKING_UPSTAIRS.26","LAYING.27","SITTING.27","STANDING.27","WALKING.27","WALKING_DOWNSTAIRS.27","WALKING_UPSTAIRS.27","LAYING.28","SITTING.28","STANDING.28","WALKING.28","WALKING_DOWNSTAIRS.28","WALKING_UPSTAIRS.28","LAYING.29","SITTING.29","STANDING.29","WALKING.29","WALKING_DOWNSTAIRS.29","WALKING_UPSTAIRS.29","LAYING.30","SITTING.30","STANDING.30","WALKING.30","WALKING_DOWNSTAIRS.30","WALKING_UPSTAIRS.30","LAYING.2","SITTING.2","STANDING.2","WALKING.2","WALKING_DOWNSTAIRS.2","WALKING_UPSTAIRS.2","LAYING.4","SITTING.4","STANDING.4","WALKING.4","WALKING_DOWNSTAIRS.4","WALKING_UPSTAIRS.4","LAYING.9","SITTING.9","STANDING.9","WALKING.9","WALKING_DOWNSTAIRS.9","WALKING_UPSTAIRS.9","LAYING.10","SITTING.10","STANDING.10","WALKING.10","WALKING_DOWNSTAIRS.10","WALKING_UPSTAIRS.10","LAYING.12","SITTING.12","STANDING.12","WALKING.12","WALKING_DOWNSTAIRS.12","WALKING_UPSTAIRS.12","LAYING.13","SITTING.13","STANDING.13","WALKING.13","WALKING_DOWNSTAIRS.13","WALKING_UPSTAIRS.13","LAYING.18","SITTING.18","STANDING.18","WALKING.18","WALKING_DOWNSTAIRS.18","WALKING_UPSTAIRS.18","LAYING.20","SITTING.20","STANDING.20","WALKING.20","WALKING_DOWNSTAIRS.20","WALKING_UPSTAIRS.20","LAYING.24","SITTING.24","STANDING.24","WALKING.24","WALKING_DOWNSTAIRS.24","WALKING_UPSTAIRS.24"
"fBodyAcc-bandsEnergy()-1,8.2",NA,NA,-0.790455755677233,NA,NA,NA,NA,NA,-0.900694662316716,NA,NA,NA,NA,NA,-0.903664851887417,NA,NA,NA,NA,NA,-0.941496992092308,NA,NA,NA,NA,NA,-0.772619399503247,NA,NA,NA,NA,NA,-0.774073174014235,NA,NA,NA,NA,-0.873267559585987,-0.99915848,NA,NA,NA,NA,-0.49470138957678,NA,NA,NA,NA,NA,-0.917408673871951,NA,NA,NA,NA,NA,-0.841751679153005,NA,NA,NA,NA,NA,-0.871661397527174,NA,NA,NA,NA,-0.865443759397163,-0.996942320769231,NA,NA,NA,NA,-0.900155652328431,NA,NA,NA,NA,NA,-0.89570710105919,NA,NA,NA,NA,NA,-0.775757348290323,NA,NA,NA,NA,NA,-0.878294312190709,NA,NA,NA,NA,NA,-0.968780229473684,NA,NA,-0.917514644375,NA,NA,NA,NA,NA,-0.90296608231383,NA,NA,NA,NA,NA,-0.913130420811518,NA,NA,NA,NA,NA,-0.809236121008721,NA,NA,NA,NA,NA,-0.7738637221,-0.0104545883333333,NA,NA,NA,NA,NA,-0.84615150539404,NA,NA,NA,NA,NA,-0.922733275078864,NA,NA,NA,NA,NA,-0.791405280355729,NA,NA,NA,NA,NA,-0.851110146942177,NA,NA,NA,NA,NA,-0.926397611336634,-0.932586303050847,NA,NA,NA,NA,NA,-0.856793492449541,NA,NA,NA,NA,NA,-0.899186440054945,NA,NA,NA,NA,NA,-0.896574863248588,NA,NA,NA,NA,NA,-0.908627946299213
"fBodyAcc-bandsEnergy()-9,16.2",NA,NA,-0.935474407089337,NA,NA,NA,NA,NA,-0.937031712521994,NA,NA,NA,NA,NA,-0.929901470629139,NA,NA,NA,NA,NA,-0.896095927935385,NA,NA,NA,NA,NA,-0.789976334088312,NA,NA,NA,NA,NA,-0.844063271569395,NA,NA,NA,NA,-0.969794693184713,-0.9994899,NA,NA,NA,NA,-0.757807931574923,NA,NA,NA,NA,NA,-0.949841197957317,NA,NA,NA,NA,NA,-0.877426479836066,NA,NA,NA,NA,NA,-0.930252328478261,NA,NA,NA,NA,-0.852283139042908,-0.999456816282051,NA,NA,NA,NA,-0.872817081556372,NA,NA,NA,NA,NA,-0.898222225732087,NA,NA,NA,NA,NA,-0.741573058635215,NA,NA,NA,NA,NA,-0.959482714156479,NA,NA,NA,NA,NA,-0.938164966052632,NA,NA,-0.886141787458333,NA,NA,NA,NA,NA,-0.919600329787234,NA,NA,NA,NA,NA,-0.924952754764398,NA,NA,NA,NA,NA,-0.934100522325581,NA,NA,NA,NA,NA,-0.921133324631579,-0.929251116666667,NA,NA,NA,NA,NA,-0.894643521688742,NA,NA,NA,NA,NA,-0.963798406656151,NA,NA,NA,NA,NA,-0.845256611822917,NA,NA,NA,NA,NA,-0.941111541904762,NA,NA,NA,NA,NA,-0.934799265148515,-0.961898146525424,NA,NA,NA,NA,NA,-0.894718551712538,NA,NA,NA,NA,NA,-0.967560405714286,NA,NA,NA,NA,NA,-0.866539688926554,NA,NA,NA,NA,NA,-0.867692587994751
"fBodyAcc-bandsEnergy()-17,24.2",NA,NA,-0.904919185158501,NA,NA,NA,NA,NA,-0.947748551495601,NA,NA,NA,NA,NA,-0.940870221821192,NA,NA,NA,NA,NA,-0.914308867723077,NA,NA,NA,NA,NA,-0.87137293788961,NA,NA,NA,NA,NA,-0.85330503444484,NA,NA,NA,NA,-0.970085816019108,-0.999650025,NA,NA,NA,NA,-0.920355637708978,NA,NA,NA,NA,NA,-0.954319723689024,NA,NA,NA,NA,NA,-0.927164137923497,NA,NA,NA,NA,NA,-0.953400895108696,NA,NA,NA,NA,-0.814938100056738,-0.999665608461539,NA,NA,NA,NA,-0.926770031911765,NA,NA,NA,NA,NA,-0.944402811806854,NA,NA,NA,NA,NA,-0.761357770649194,NA,NA,NA,NA,NA,-0.976930426992665,NA,NA,NA,NA,NA,-0.945386758355263,NA,NA,-0.905036572083333,NA,NA,NA,NA,NA,-0.929264506728723,NA,NA,NA,NA,NA,-0.954067885837696,NA,NA,NA,NA,NA,-0.964042731744186,NA,NA,NA,NA,NA,-0.954700594315789,-0.96757554,NA,NA,NA,NA,NA,-0.928292836523179,NA,NA,NA,NA,NA,-0.980336314605678,NA,NA,NA,NA,NA,-0.937888494756944,NA,NA,NA,NA,NA,-0.932708225680272,NA,NA,NA,NA,NA,-0.941590068960396,-0.951620008135593,NA,NA,NA,NA,NA,-0.892946888470948,NA,NA,NA,NA,NA,-0.970139055989011,NA,NA,NA,NA,NA,-0.925248372175141,NA,NA,NA,NA,NA,-0.909879079729659
"fBodyAcc-bandsEnergy()-25,32.2",NA,NA,-0.945999508184438,NA,NA,NA,NA,NA,-0.98126745882698,NA,NA,NA,NA,NA,-0.978193168807947,NA,NA,NA,NA,NA,-0.953970128769231,NA,NA,NA,NA,NA,-0.949252693474026,NA,NA,NA,NA,NA,-0.913060784096085,NA,NA,NA,NA,-0.983561947101911,-0.99951628,NA,NA,NA,NA,-0.947493436934985,NA,NA,NA,NA,NA,-0.981554957652439,NA,NA,NA,NA,NA,-0.969744342377049,NA,NA,NA,NA,NA,-0.98571231576087,NA,NA,NA,NA,-0.857571409258865,-0.999720990641026,NA,NA,NA,NA,-0.969644253063725,NA,NA,NA,NA,NA,-0.942597346386293,NA,NA,NA,NA,NA,-0.91515254655914,NA,NA,NA,NA,NA,-0.991395746112469,NA,NA,NA,NA,NA,-0.970231581513158,NA,NA,-0.968918417291667,NA,NA,NA,NA,NA,-0.970787227898936,NA,NA,NA,NA,NA,-0.972550583586387,NA,NA,NA,NA,NA,-0.96161869244186,NA,NA,NA,NA,NA,-0.970584709763158,-0.98143818,NA,NA,NA,NA,NA,-0.966225386291391,NA,NA,NA,NA,NA,-0.982252024763407,NA,NA,NA,NA,NA,-0.969741520347222,NA,NA,NA,NA,NA,-0.941256156020408,NA,NA,NA,NA,NA,-0.965413390841584,-0.969222643728814,NA,NA,NA,NA,NA,-0.956163061314985,NA,NA,NA,NA,NA,-0.984879081043956,NA,NA,NA,NA,NA,-0.97027723740113,NA,NA,NA,NA,NA,-0.962060540997375
"fBodyAcc-bandsEnergy()-33,40.2",NA,NA,-0.961920291815562,NA,NA,NA,NA,NA,-0.979921261788856,NA,NA,NA,NA,NA,-0.982914831324503,NA,NA,NA,NA,NA,-0.946529635418462,NA,NA,NA,NA,NA,-0.952670089935065,NA,NA,NA,NA,NA,-0.942183224875445,NA,NA,NA,NA,-0.985733831719745,-0.99964492,NA,NA,NA,NA,-0.92518171804644,NA,NA,NA,NA,NA,-0.972413031036585,NA,NA,NA,NA,NA,-0.968031051229508,NA,NA,NA,NA,NA,-0.983968040380435,NA,NA,NA,NA,-0.886726020542553,-0.999621566410256,NA,NA,NA,NA,-0.972282056053922,NA,NA,NA,NA,NA,-0.955615236074766,NA,NA,NA,NA,NA,-0.917144846526882,NA,NA,NA,NA,NA,-0.989644154449878,NA,NA,NA,NA,NA,-0.983050809736842,NA,NA,-0.974060545083333,NA,NA,NA,NA,NA,-0.969068028590426,NA,NA,NA,NA,NA,-0.971850539267016,NA,NA,NA,NA,NA,-0.95279802622093,NA,NA,NA,NA,NA,-0.964268316657895,-0.985994873333333,NA,NA,NA,NA,NA,-0.960763018278146,NA,NA,NA,NA,NA,-0.985578180536278,NA,NA,NA,NA,NA,-0.9578253325,NA,NA,NA,NA,NA,-0.949845408911565,NA,NA,NA,NA,NA,-0.97479891470297,-0.980013572372881,NA,NA,NA,NA,NA,-0.966658550275229,NA,NA,NA,NA,NA,-0.987369548214286,NA,NA,NA,NA,NA,-0.964114555536723,NA,NA,NA,NA,NA,-0.971154813333333
"fBodyAcc-bandsEnergy()-41,48.2",NA,NA,-0.92291729054755,NA,NA,NA,NA,NA,-0.968725929765396,NA,NA,NA,NA,NA,-0.964600920596027,NA,NA,NA,NA,NA,-0.928712054368923,NA,NA,NA,NA,NA,-0.89299502961039,NA,NA,NA,NA,NA,-0.889582307835231,NA,NA,NA,NA,-0.969007765636943,-0.99927146,NA,NA,NA,NA,-0.87198165906161,NA,NA,NA,NA,NA,-0.952441971463415,NA,NA,NA,NA,NA,-0.943996031994536,NA,NA,NA,NA,NA,-0.967415005027174,NA,NA,NA,NA,-0.839034041512057,-0.999101792307692,NA,NA,NA,NA,-0.943709514656863,NA,NA,NA,NA,NA,-0.92866955728972,NA,NA,NA,NA,NA,-0.857154587555914,NA,NA,NA,NA,NA,-0.978400601515892,NA,NA,NA,NA,NA,-0.96431588125,NA,NA,-0.95653370175,NA,NA,NA,NA,NA,-0.947526158138298,NA,NA,NA,NA,NA,-0.949961272696335,NA,NA,NA,NA,NA,-0.938086288953488,NA,NA,NA,NA,NA,-0.937302061447368,-0.94807441,NA,NA,NA,NA,NA,-0.93093921692053,NA,NA,NA,NA,NA,-0.974025229873817,NA,NA,NA,NA,NA,-0.932751894652778,NA,NA,NA,NA,NA,-0.923425613571429,NA,NA,NA,NA,NA,-0.958680010346535,-0.963401285932203,NA,NA,NA,NA,NA,-0.93718517293578,NA,NA,NA,NA,NA,-0.974425563049451,NA,NA,NA,NA,NA,-0.938477631525424,NA,NA,NA,NA,NA,-0.950323835931759
"fBodyAcc-bandsEnergy()-49,56.2",NA,NA,-0.924930822132565,NA,NA,NA,NA,NA,-0.966440846422287,NA,NA,NA,NA,NA,-0.96616436281457,NA,NA,NA,NA,NA,-0.947186742923077,NA,NA,NA,NA,NA,-0.900038362418831,NA,NA,NA,NA,NA,-0.891978609284698,NA,NA,NA,NA,-0.970142271719745,-0.999350855,NA,NA,NA,NA,-0.884739757040248,NA,NA,NA,NA,NA,-0.958700761823171,NA,NA,NA,NA,NA,-0.938802304808743,NA,NA,NA,NA,NA,-0.965883475434783,NA,NA,NA,NA,-0.871343675106383,-0.998915228333333,NA,NA,NA,NA,-0.948162450269608,NA,NA,NA,NA,NA,-0.933253697009346,NA,NA,NA,NA,NA,-0.873558206465054,NA,NA,NA,NA,NA,-0.971815924425428,NA,NA,NA,NA,NA,-0.963614469539474,NA,NA,-0.958693072625,NA,NA,NA,NA,NA,-0.951905278191489,NA,NA,NA,NA,NA,-0.956047469109948,NA,NA,NA,NA,NA,-0.944684696337209,NA,NA,NA,NA,NA,-0.942562055421053,-0.9494233,NA,NA,NA,NA,NA,-0.936644586688742,NA,NA,NA,NA,NA,-0.975353457223975,NA,NA,NA,NA,NA,-0.9298279384375,NA,NA,NA,NA,NA,-0.928221786598639,NA,NA,NA,NA,NA,-0.959984939356436,-0.970216697881356,NA,NA,NA,NA,NA,-0.929739958165138,NA,NA,NA,NA,NA,-0.975967130082418,NA,NA,NA,NA,NA,-0.942569614463277,NA,NA,NA,NA,NA,-0.949545782257218
"fBodyAcc-bandsEnergy()-57,64.2",NA,NA,-0.944439738818444,NA,NA,NA,NA,NA,-0.972872228328446,NA,NA,NA,NA,NA,-0.975029179602649,NA,NA,NA,NA,NA,-0.975302481353846,NA,NA,NA,NA,NA,-0.917948331162338,NA,NA,NA,NA,NA,-0.91737127088968,NA,NA,NA,NA,-0.971718273535032,-0.999862625,NA,NA,NA,NA,-0.906907922786997,NA,NA,NA,NA,NA,-0.973247954054878,NA,NA,NA,NA,NA,-0.937576180027322,NA,NA,NA,NA,NA,-0.969834027201087,NA,NA,NA,NA,-0.938056941489362,-0.998603941025641,NA,NA,NA,NA,-0.965840612573529,NA,NA,NA,NA,NA,-0.964185217788162,NA,NA,NA,NA,NA,-0.926770577400538,NA,NA,NA,NA,NA,-0.961112235704156,NA,NA,NA,NA,NA,-0.978604207960526,NA,NA,-0.97516556225,NA,NA,NA,NA,NA,-0.96469589268617,NA,NA,NA,NA,NA,-0.973428861963351,NA,NA,NA,NA,NA,-0.963048247122093,NA,NA,NA,NA,NA,-0.951633510842105,-0.952407873333333,NA,NA,NA,NA,NA,-0.955570717152318,NA,NA,NA,NA,NA,-0.979257056750789,NA,NA,NA,NA,NA,-0.946167623333333,NA,NA,NA,NA,NA,-0.951214278721088,NA,NA,NA,NA,NA,-0.976692416039604,-0.986586341186441,NA,NA,NA,NA,NA,-0.948225585599388,NA,NA,NA,NA,NA,-0.979743088708791,NA,NA,NA,NA,NA,-0.953553573672316,NA,NA,NA,NA,NA,-0.966411843228347
"fBodyAcc-bandsEnergy()-1,16.2",NA,NA,-0.811712796714697,NA,NA,NA,NA,NA,-0.900341107351906,NA,NA,NA,NA,NA,-0.90041632718543,NA,NA,NA,NA,NA,-0.9197589804,NA,NA,NA,NA,NA,-0.750537668587987,NA,NA,NA,NA,NA,-0.769140425096085,NA,NA,NA,NA,-0.888980171687898,-0.999194075,NA,NA,NA,NA,-0.517994210725697,NA,NA,NA,NA,NA,-0.91783294527439,NA,NA,NA,NA,NA,-0.834001467185792,NA,NA,NA,NA,NA,-0.874945562744565,NA,NA,NA,NA,-0.844833575177305,-0.997411781282051,NA,NA,NA,NA,-0.879203899313725,NA,NA,NA,NA,NA,-0.883839691277259,NA,NA,NA,NA,NA,-0.737438308129032,NA,NA,NA,NA,NA,-0.889673463789731,NA,NA,NA,NA,NA,-0.955134854013158,NA,NA,-0.897377476958333,NA,NA,NA,NA,NA,-0.896536071276596,NA,NA,NA,NA,NA,-0.906387465968586,NA,NA,NA,NA,NA,-0.82628300390407,NA,NA,NA,NA,NA,-0.793824597973684,-0.18616487,NA,NA,NA,NA,NA,-0.843070452980133,NA,NA,NA,NA,NA,-0.926590057413249,NA,NA,NA,NA,NA,-0.783380693048611,NA,NA,NA,NA,NA,-0.862018281428571,NA,NA,NA,NA,NA,-0.920168453861386,-0.933853924745763,NA,NA,NA,NA,NA,-0.851601964067278,NA,NA,NA,NA,NA,-0.908979543186813,NA,NA,NA,NA,NA,-0.874317202937853,NA,NA,NA,NA,NA,-0.88432432328084
"fBodyAcc-bandsEnergy()-17,32.2",NA,NA,-0.91983282092219,NA,NA,NA,NA,NA,-0.959923686979472,NA,NA,NA,NA,NA,-0.954423301953642,NA,NA,NA,NA,NA,-0.928708587569231,NA,NA,NA,NA,NA,-0.899617058181818,NA,NA,NA,NA,NA,-0.874983210419929,NA,NA,NA,NA,-0.975000583312102,-0.999634945,NA,NA,NA,NA,-0.930218681609907,NA,NA,NA,NA,NA,-0.964218631219512,NA,NA,NA,NA,NA,-0.942621494781421,NA,NA,NA,NA,NA,-0.965138697934783,NA,NA,NA,NA,-0.83041282265,-0.999719039615385,NA,NA,NA,NA,-0.94233389372549,NA,NA,NA,NA,NA,-0.943781205794393,NA,NA,NA,NA,NA,-0.817101198484409,NA,NA,NA,NA,NA,-0.98220365405868,NA,NA,NA,NA,NA,-0.954419561447368,NA,NA,-0.928210339333333,NA,NA,NA,NA,NA,-0.944338812712766,NA,NA,NA,NA,NA,-0.960796076099476,NA,NA,NA,NA,NA,-0.963197367761628,NA,NA,NA,NA,NA,-0.960487426894737,-0.972630283333333,NA,NA,NA,NA,NA,-0.942066543278146,NA,NA,NA,NA,NA,-0.981063349274448,NA,NA,NA,NA,NA,-0.949459979479167,NA,NA,NA,NA,NA,-0.935837068741497,NA,NA,NA,NA,NA,-0.950252756732673,-0.958029344576271,NA,NA,NA,NA,NA,-0.915879306727829,NA,NA,NA,NA,NA,-0.975511685247253,NA,NA,NA,NA,NA,-0.941592754519774,NA,NA,NA,NA,NA,-0.928814321154856
"fBodyAcc-bandsEnergy()-33,48.2",NA,NA,-0.949118167665706,NA,NA,NA,NA,NA,-0.97562998686217,NA,NA,NA,NA,NA,-0.97698429089404,NA,NA,NA,NA,NA,-0.938146122861538,NA,NA,NA,NA,NA,-0.933834250324675,NA,NA,NA,NA,NA,-0.924443329822064,NA,NA,NA,NA,-0.980416376719745,-0.999568355,NA,NA,NA,NA,-0.90607945876161,NA,NA,NA,NA,NA,-0.965306167378049,NA,NA,NA,NA,NA,-0.959556091010929,NA,NA,NA,NA,NA,-0.978570285,NA,NA,NA,NA,-0.866327526510638,-0.999505281923077,NA,NA,NA,NA,-0.962928455931373,NA,NA,NA,NA,NA,-0.945502057788162,NA,NA,NA,NA,NA,-0.895705964432796,NA,NA,NA,NA,NA,-0.986030322396088,NA,NA,NA,NA,NA,-0.977020402302632,NA,NA,-0.967706393208333,NA,NA,NA,NA,NA,-0.961315182420213,NA,NA,NA,NA,NA,-0.964204788926702,NA,NA,NA,NA,NA,-0.945667251802326,NA,NA,NA,NA,NA,-0.954763852289474,-0.975182796666667,NA,NA,NA,NA,NA,-0.950266487582781,NA,NA,NA,NA,NA,-0.981595324479495,NA,NA,NA,NA,NA,-0.94835600625,NA,NA,NA,NA,NA,-0.939459568367347,NA,NA,NA,NA,NA,-0.968863398861386,-0.974319775,NA,NA,NA,NA,NA,-0.956671549449541,NA,NA,NA,NA,NA,-0.983151977445055,NA,NA,NA,NA,NA,-0.954944969011299,NA,NA,NA,NA,NA,-0.963734975800525
"fBodyAcc-bandsEnergy()-49,64.2",NA,NA,-0.930150528878963,NA,NA,NA,NA,NA,-0.968092738973607,NA,NA,NA,NA,NA,-0.968543533708609,NA,NA,NA,NA,NA,-0.955176511292308,NA,NA,NA,NA,NA,-0.904566780487013,NA,NA,NA,NA,NA,-0.898682009594306,NA,NA,NA,NA,-0.970369849872611,-0.99950794,NA,NA,NA,NA,-0.890414725736842,NA,NA,NA,NA,NA,-0.962720189393293,NA,NA,NA,NA,NA,-0.937922961745902,NA,NA,NA,NA,NA,-0.966786781956522,NA,NA,NA,NA,-0.890260855070922,-0.998821822948718,NA,NA,NA,NA,-0.953030961323529,NA,NA,NA,NA,NA,-0.941969150809969,NA,NA,NA,NA,NA,-0.888446178763441,NA,NA,NA,NA,NA,-0.968375853276284,NA,NA,NA,NA,NA,-0.967808410723684,NA,NA,-0.9632897085,NA,NA,NA,NA,NA,-0.955340182340426,NA,NA,NA,NA,NA,-0.960894109319372,NA,NA,NA,NA,NA,-0.949729111511628,NA,NA,NA,NA,NA,-0.944802298894737,-0.949896876666667,NA,NA,NA,NA,NA,-0.941789252119205,NA,NA,NA,NA,NA,-0.976323287097792,NA,NA,NA,NA,NA,-0.934139075694444,NA,NA,NA,NA,NA,-0.934514005034014,NA,NA,NA,NA,NA,-0.964663028217822,-0.97488057720339,NA,NA,NA,NA,NA,-0.93469377795107,NA,NA,NA,NA,NA,-0.976903911648352,NA,NA,NA,NA,NA,-0.945383359661017,NA,NA,NA,NA,NA,-0.954182569632546
"fBodyAcc-bandsEnergy()-1,24.2",NA,NA,-0.798699154524496,NA,NA,NA,NA,NA,-0.893062241601173,NA,NA,NA,NA,NA,-0.891705566986755,NA,NA,NA,NA,NA,-0.904838556769231,NA,NA,NA,NA,NA,-0.732737915051948,NA,NA,NA,NA,NA,-0.746922231514235,NA,NA,NA,NA,-0.886748281624204,-0.99916995,NA,NA,NA,NA,-0.518675299197833,NA,NA,NA,NA,NA,-0.911294915884146,NA,NA,NA,NA,NA,-0.824814154289617,NA,NA,NA,NA,NA,-0.8697479175,NA,NA,NA,NA,-0.811940698631206,-0.99745453474359,NA,NA,NA,NA,-0.868320735833333,NA,NA,NA,NA,NA,-0.876454819968847,NA,NA,NA,NA,NA,-0.697246852762903,NA,NA,NA,NA,NA,-0.888839021760391,NA,NA,NA,NA,NA,-0.945408823486842,NA,NA,-0.881329552041667,NA,NA,NA,NA,NA,-0.885552371303192,NA,NA,NA,NA,NA,-0.900205771675393,NA,NA,NA,NA,NA,-0.825034070420058,NA,NA,NA,NA,NA,-0.791793449473684,-0.20850554,NA,NA,NA,NA,NA,-0.833793856092715,NA,NA,NA,NA,NA,-0.925145191072555,NA,NA,NA,NA,NA,-0.778229156815972,NA,NA,NA,NA,NA,-0.852982596768707,NA,NA,NA,NA,NA,-0.910902013019802,-0.926182904152542,NA,NA,NA,NA,NA,-0.834676417094801,NA,NA,NA,NA,NA,-0.906044633956044,NA,NA,NA,NA,NA,-0.863292343050847,NA,NA,NA,NA,NA,-0.86974866007874
"fBodyAcc-bandsEnergy()-25,48.2",NA,NA,-0.946905131729107,NA,NA,NA,NA,NA,-0.979676490821114,NA,NA,NA,NA,NA,-0.977865027350993,NA,NA,NA,NA,NA,-0.949474152707692,NA,NA,NA,NA,NA,-0.944872327792208,NA,NA,NA,NA,NA,-0.916322651032028,NA,NA,NA,NA,-0.982681586082803,-0.99954789,NA,NA,NA,NA,-0.935700203034056,NA,NA,NA,NA,NA,-0.97693808195122,NA,NA,NA,NA,NA,-0.966855583032787,NA,NA,NA,NA,NA,-0.983692347065217,NA,NA,NA,NA,-0.860083862010638,-0.999676240128205,NA,NA,NA,NA,-0.96774569370098,NA,NA,NA,NA,NA,-0.943441932398754,NA,NA,NA,NA,NA,-0.909623236021505,NA,NA,NA,NA,NA,-0.989882439877751,NA,NA,NA,NA,NA,-0.972183986907895,NA,NA,-0.968589300791667,NA,NA,NA,NA,NA,-0.968102709734043,NA,NA,NA,NA,NA,-0.970187240497382,NA,NA,NA,NA,NA,-0.957086441540698,NA,NA,NA,NA,NA,-0.966089770973684,-0.97967101,NA,NA,NA,NA,NA,-0.961691047019868,NA,NA,NA,NA,NA,-0.982081375678233,NA,NA,NA,NA,NA,-0.963659764305556,NA,NA,NA,NA,NA,-0.940760114387755,NA,NA,NA,NA,NA,-0.966413663861386,-0.970692640762712,NA,NA,NA,NA,NA,-0.956324457553517,NA,NA,NA,NA,NA,-0.984403219120879,NA,NA,NA,NA,NA,-0.965921621073446,NA,NA,NA,NA,NA,-0.962554466115486
"fBodyAccJerk-mean()-X",NA,NA,-0.547348892435764,NA,NA,NA,NA,NA,-0.645893496630499,NA,NA,NA,NA,NA,-0.604769869438742,NA,NA,NA,NA,NA,-0.549394273848923,NA,NA,NA,NA,NA,-0.637521940243831,NA,NA,NA,NA,NA,-0.59163500910605,NA,NA,NA,NA,-0.674872244027389,-0.95938966,NA,NA,NA,NA,-0.654385009392879,NA,NA,NA,NA,NA,-0.643469519361585,NA,NA,NA,NA,NA,-0.744662041612022,NA,NA,NA,NA,NA,-0.716681622653533,NA,NA,NA,NA,-0.48421303958461,-0.987032099230769,NA,NA,NA,NA,-0.71641413145049,NA,NA,NA,NA,NA,-0.60425320237352,NA,NA,NA,NA,NA,-0.617521836605645,NA,NA,NA,NA,NA,-0.804144642836186,NA,NA,NA,NA,NA,-0.828885664342105,NA,NA,-0.617413920799583,NA,NA,NA,NA,NA,-0.714554678365692,NA,NA,NA,NA,NA,-0.686723799059424,NA,NA,NA,NA,NA,-0.629875853152035,NA,NA,NA,NA,NA,-0.687500175929737,-0.407603166666667,NA,NA,NA,NA,NA,-0.561682049622185,NA,NA,NA,NA,NA,-0.652023078038801,NA,NA,NA,NA,NA,-0.621377141312847,NA,NA,NA,NA,NA,-0.547243039827891,NA,NA,NA,NA,NA,-0.684606744475198,-0.452749316084746,NA,NA,NA,NA,NA,-0.66008217407156,NA,NA,NA,NA,NA,-0.750020077252747,NA,NA,NA,NA,NA,-0.652264226931438,NA,NA,NA,NA,NA,-0.752245372493438
